Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Prev_Season,Market_Value_Home,Market_Value_Away,Strength_Rank_Based_Home,Pythagorean_Exp_Home,Avg_Goals_Scored_Home,Home_Dependency_Home,Strength_Rank_Based_Away,Pythagorean_Exp_Away,Avg_Goals_Scored_Away,Home_Dependency_Away,Target,Log_Market_Value_Home,Log_Market_Value_Away
F1,20/10/12,00:00,Nancy,Sochaux,1.0,1.0,D,1.0,0.0,H,8.0,14.0,4.0,3.0,3.0,8.0,16.0,13.0,2.0,3.0,1.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,20/10/12,00:00,Nice,St Etienne,1.0,1.0,D,1.0,0.0,H,10.0,16.0,3.0,8.0,4.0,8.0,14.0,10.0,0.0,0.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,20/10/12,00:00,Paris SG,Reims,1.0,0.0,H,0.0,0.0,D,23.0,16.0,6.0,4.0,5.0,7.0,12.0,7.0,2.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,20/10/12,00:00,Rennes,Montpellier,2.0,1.0,H,1.0,0.0,H,9.0,12.0,4.0,5.0,6.0,5.0,16.0,15.0,0.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,20/10/12,00:00,Valenciennes,Lorient,6.0,1.0,H,2.0,1.0,H,12.0,12.0,8.0,3.0,7.0,4.0,13.0,11.0,2.0,1.0,0.0,2.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,21/10/12,00:00,Ajaccio,Bastia,0.0,0.0,D,0.0,0.0,D,12.0,9.0,5.0,0.0,4.0,3.0,17.0,22.0,2.0,2.0,1.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,21/10/12,00:00,Lyon,Brest,1.0,0.0,H,0.0,0.0,D,8.0,3.0,5.0,1.0,5.0,1.0,6.0,14.0,0.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,21/10/12,00:00,Troyes,Marseille,1.0,0.0,H,0.0,0.0,D,5.0,16.0,2.0,4.0,4.0,10.0,15.0,8.0,1.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,26/10/12,00:00,St Etienne,Rennes,2.0,0.0,H,1.0,0.0,H,10.0,15.0,6.0,7.0,6.0,3.0,17.0,14.0,1.0,2.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,27/10/12,00:00,Lille,Valenciennes,2.0,1.0,H,2.0,0.0,H,19.0,9.0,5.0,4.0,6.0,3.0,21.0,15.0,2.0,1.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,27/10/12,00:00,Montpellier,Nice,3.0,1.0,H,0.0,0.0,D,13.0,10.0,6.0,3.0,4.0,4.0,19.0,18.0,4.0,1.0,1.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,27/10/12,00:00,Nancy,Paris SG,0.0,1.0,A,0.0,0.0,D,13.0,13.0,3.0,4.0,5.0,8.0,13.0,12.0,2.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,27/10/12,00:00,Reims,Troyes,1.0,1.0,D,1.0,0.0,H,13.0,18.0,3.0,3.0,5.0,3.0,7.0,8.0,0.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,27/10/12,00:00,Toulouse,Brest,3.0,1.0,H,2.0,0.0,H,11.0,15.0,6.0,4.0,10.0,4.0,12.0,13.0,1.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,28/10/12,00:00,Bastia,Bordeaux,3.0,1.0,H,2.0,1.0,H,11.0,15.0,4.0,7.0,5.0,6.0,20.0,14.0,2.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,28/10/12,00:00,Lorient,Ajaccio,4.0,4.0,D,1.0,4.0,A,27.0,10.0,10.0,6.0,8.0,2.0,11.0,20.0,2.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,02/11/12,00:00,Brest,Lorient,2.0,0.0,H,1.0,0.0,H,7.0,15.0,4.0,4.0,2.0,4.0,17.0,14.0,2.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,03/11/12,00:00,Evian Thonon Gaillard,Lille,0.0,2.0,A,0.0,1.0,A,15.0,12.0,3.0,6.0,7.0,6.0,13.0,15.0,2.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,03/11/12,00:00,Nice,Nancy,2.0,1.0,H,1.0,1.0,D,13.0,10.0,5.0,4.0,13.0,4.0,14.0,13.0,2.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,03/11/12,00:00,Paris SG,St Etienne,1.0,2.0,A,0.0,0.0,D,11.0,13.0,3.0,3.0,5.0,3.0,9.0,9.0,4.0,1.0,1.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,03/11/12,00:00,Rennes,Reims,1.0,0.0,H,1.0,0.0,H,22.0,5.0,6.0,2.0,3.0,4.0,15.0,9.0,1.0,1.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,03/11/12,00:00,Troyes,Montpellier,1.0,1.0,D,1.0,1.0,D,7.0,17.0,5.0,5.0,4.0,7.0,16.0,19.0,1.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,03/11/12,00:00,Valenciennes,Sochaux,3.0,1.0,H,2.0,0.0,H,22.0,8.0,12.0,2.0,8.0,4.0,11.0,14.0,0.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,04/11/12,00:00,Ajaccio,Marseille,0.0,2.0,A,0.0,0.0,D,8.0,11.0,5.0,6.0,4.0,4.0,14.0,20.0,2.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,04/11/12,00:00,Bordeaux,Toulouse,1.0,0.0,H,0.0,0.0,D,21.0,4.0,10.0,0.0,5.0,1.0,16.0,20.0,2.0,4.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,04/11/12,00:00,Lyon,Bastia,5.0,2.0,H,2.0,2.0,D,18.0,13.0,9.0,5.0,9.0,4.0,16.0,16.0,1.0,3.0,1.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,07/11/12,00:00,Sochaux,Evian Thonon Gaillard,2.0,1.0,H,2.0,0.0,H,4.0,11.0,2.0,3.0,4.0,5.0,17.0,24.0,1.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,09/11/12,00:00,Nancy,Rennes,1.0,3.0,A,0.0,1.0,A,14.0,10.0,6.0,3.0,8.0,4.0,17.0,6.0,1.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,10/11/12,00:00,Bastia,Valenciennes,2.0,3.0,A,1.0,1.0,D,12.0,11.0,4.0,6.0,6.0,6.0,17.0,22.0,2.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,10/11/12,00:00,Lille,Brest,1.0,0.0,H,1.0,0.0,H,16.0,7.0,4.0,3.0,8.0,6.0,9.0,20.0,2.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,10/11/12,00:00,Reims,Evian Thonon Gaillard,1.0,2.0,A,0.0,1.0,A,12.0,16.0,3.0,6.0,4.0,4.0,11.0,13.0,1.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,10/11/12,00:00,St Etienne,Troyes,2.0,0.0,H,0.0,0.0,D,16.0,12.0,5.0,2.0,7.0,4.0,13.0,8.0,1.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,10/11/12,00:00,Toulouse,Ajaccio,2.0,4.0,A,1.0,2.0,A,21.0,14.0,7.0,8.0,10.0,1.0,14.0,12.0,3.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,11/11/12,00:00,Lorient,Bordeaux,0.0,4.0,A,0.0,2.0,A,8.0,10.0,2.0,6.0,5.0,6.0,12.0,10.0,1.0,0.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,11/11/12,00:00,Marseille,Nice,2.0,2.0,D,1.0,0.0,H,19.0,8.0,8.0,4.0,2.0,4.0,12.0,11.0,0.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,11/11/12,00:00,Montpellier,Paris SG,1.0,1.0,D,0.0,1.0,A,20.0,7.0,3.0,4.0,4.0,5.0,24.0,12.0,2.0,3.0,1.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,11/11/12,00:00,Sochaux,Lyon,1.0,1.0,D,0.0,1.0,A,12.0,9.0,5.0,5.0,3.0,3.0,13.0,15.0,0.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,16/11/12,00:00,Lorient,Lille,2.0,0.0,H,1.0,0.0,H,14.0,14.0,5.0,5.0,4.0,10.0,14.0,8.0,2.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,17/11/12,00:00,Ajaccio,Sochaux,0.0,1.0,A,0.0,1.0,A,18.0,8.0,4.0,5.0,3.0,3.0,9.0,15.0,2.0,0.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,17/11/12,00:00,Brest,Bastia,3.0,0.0,H,1.0,0.0,H,15.0,5.0,7.0,1.0,8.0,2.0,16.0,8.0,3.0,2.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,17/11/12,00:00,Evian Thonon Gaillard,St Etienne,2.0,2.0,D,0.0,2.0,A,13.0,7.0,5.0,4.0,2.0,5.0,15.0,10.0,1.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,17/11/12,00:00,Paris SG,Rennes,1.0,2.0,A,1.0,2.0,A,23.0,8.0,10.0,4.0,18.0,3.0,20.0,8.0,3.0,1.0,0.0,2.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,17/11/12,00:00,Troyes,Nancy,3.0,3.0,D,1.0,3.0,A,18.0,19.0,10.0,9.0,7.0,6.0,13.0,18.0,2.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,17/11/12,00:00,Valenciennes,Montpellier,1.0,1.0,D,1.0,1.0,D,17.0,13.0,5.0,5.0,12.0,5.0,16.0,14.0,2.0,3.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,18/11/12,00:00,Bordeaux,Marseille,1.0,0.0,H,0.0,0.0,D,10.0,5.0,6.0,3.0,4.0,4.0,14.0,16.0,0.0,2.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,18/11/12,00:00,Lyon,Reims,3.0,0.0,H,1.0,0.0,H,18.0,2.0,8.0,1.0,4.0,1.0,14.0,12.0,0.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,18/11/12,00:00,Nice,Toulouse,1.0,0.0,H,0.0,0.0,D,11.0,10.0,4.0,2.0,7.0,2.0,22.0,18.0,4.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,23/11/12,00:00,St Etienne,Valenciennes,1.0,0.0,H,0.0,0.0,D,20.0,12.0,4.0,1.0,6.0,3.0,19.0,9.0,2.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,24/11/12,00:00,Bastia,Lorient,2.0,1.0,H,2.0,1.0,H,12.0,10.0,6.0,4.0,3.0,6.0,11.0,17.0,4.0,3.0,1.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,24/11/12,00:00,Nancy,Ajaccio,1.0,1.0,D,1.0,0.0,H,11.0,18.0,4.0,5.0,3.0,4.0,15.0,12.0,4.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,24/11/12,00:00,Paris SG,Troyes,4.0,0.0,H,1.0,0.0,H,8.0,17.0,6.0,4.0,5.0,5.0,10.0,11.0,2.0,0.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,24/11/12,00:00,Reims,Brest,0.0,0.0,D,0.0,0.0,D,11.0,14.0,3.0,7.0,4.0,4.0,8.0,19.0,0.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,24/11/12,00:00,Rennes,Evian Thonon Gaillard,0.0,1.0,A,0.0,0.0,D,15.0,6.0,6.0,1.0,11.0,1.0,7.0,13.0,0.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,24/11/12,00:00,Sochaux,Nice,0.0,1.0,A,0.0,1.0,A,6.0,17.0,1.0,4.0,4.0,4.0,16.0,17.0,1.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,25/11/12,00:00,Marseille,Lille,1.0,0.0,H,0.0,0.0,D,12.0,9.0,6.0,3.0,1.0,4.0,11.0,13.0,4.0,3.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,25/11/12,00:00,Montpellier,Bordeaux,1.0,0.0,H,0.0,0.0,D,12.0,8.0,3.0,2.0,6.0,3.0,16.0,18.0,1.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,25/11/12,00:00,Toulouse,Lyon,3.0,0.0,H,0.0,0.0,D,17.0,8.0,6.0,2.0,8.0,0.0,20.0,21.0,1.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,28/11/12,00:00,Marseille,Lyon,1.0,4.0,A,0.0,2.0,A,7.0,6.0,3.0,6.0,8.0,2.0,14.0,16.0,1.0,2.0,1.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,30/11/12,00:00,Ajaccio,St Etienne,0.0,0.0,D,0.0,0.0,D,12.0,7.0,2.0,2.0,3.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,01/12/12,00:00,Bordeaux,Sochaux,2.0,2.0,D,1.0,1.0,D,10.0,6.0,2.0,2.0,8.0,2.0,17.0,5.0,2.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,01/12/12,00:00,Evian Thonon Gaillard,Nancy,1.0,1.0,D,1.0,0.0,H,10.0,16.0,4.0,5.0,5.0,5.0,11.0,17.0,2.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,01/12/12,00:00,Lille,Bastia,0.0,0.0,D,0.0,0.0,D,15.0,1.0,1.0,0.0,6.0,2.0,16.0,13.0,2.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,01/12/12,00:00,Lyon,Montpellier,1.0,0.0,H,1.0,0.0,H,9.0,8.0,4.0,2.0,6.0,0.0,23.0,27.0,1.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,01/12/12,00:00,Nice,Paris SG,2.0,1.0,H,0.0,0.0,D,15.0,16.0,5.0,5.0,5.0,10.0,12.0,18.0,1.0,2.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,01/12/12,00:00,Valenciennes,Reims,1.0,0.0,H,1.0,0.0,H,14.0,17.0,2.0,3.0,4.0,4.0,10.0,13.0,0.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,02/12/12,00:00,Brest,Marseille,1.0,2.0,A,1.0,1.0,D,4.0,19.0,4.0,7.0,6.0,9.0,18.0,11.0,3.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,02/12/12,00:00,Lorient,Toulouse,1.0,0.0,H,1.0,0.0,H,16.0,9.0,6.0,0.0,12.0,5.0,17.0,16.0,2.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,02/12/12,00:00,Troyes,Rennes,2.0,3.0,A,2.0,0.0,H,7.0,9.0,4.0,5.0,7.0,4.0,10.0,10.0,1.0,3.0,1.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,07/12/12,00:00,Toulouse,Bastia,0.0,0.0,D,0.0,0.0,D,11.0,9.0,0.0,5.0,5.0,2.0,13.0,13.0,3.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,08/12/12,00:00,Montpellier,Ajaccio,3.0,0.0,H,2.0,0.0,H,15.0,8.0,6.0,3.0,2.0,3.0,16.0,14.0,1.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,08/12/12,00:00,Nancy,Valenciennes,1.0,1.0,D,1.0,0.0,H,17.0,8.0,2.0,1.0,6.0,6.0,11.0,12.0,1.0,4.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,08/12/12,00:00,Paris SG,Evian Thonon Gaillard,4.0,0.0,H,2.0,0.0,H,15.0,8.0,7.0,2.0,3.0,7.0,12.0,11.0,1.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,08/12/12,00:00,Rennes,Brest,2.0,2.0,D,0.0,0.0,D,20.0,11.0,11.0,5.0,8.0,4.0,6.0,9.0,1.0,1.0,0.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,08/12/12,00:00,Sochaux,Lille,1.0,1.0,D,0.0,0.0,D,6.0,22.0,2.0,5.0,3.0,5.0,10.0,12.0,1.0,3.0,1.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,08/12/12,00:00,Troyes,Nice,1.0,1.0,D,1.0,0.0,H,5.0,9.0,2.0,3.0,3.0,5.0,13.0,11.0,1.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,09/12/12,00:00,Marseille,Lorient,0.0,3.0,A,0.0,1.0,A,10.0,10.0,4.0,5.0,10.0,1.0,11.0,14.0,0.0,1.0,1.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,09/12/12,00:00,Reims,Bordeaux,0.0,0.0,D,0.0,0.0,D,10.0,10.0,1.0,2.0,2.0,3.0,12.0,10.0,4.0,3.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,09/12/12,00:00,St Etienne,Lyon,0.0,1.0,A,0.0,0.0,D,8.0,7.0,1.0,2.0,4.0,5.0,15.0,20.0,2.0,1.0,1.0,1.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,11/12/12,00:00,Lille,Toulouse,2.0,0.0,H,0.0,0.0,D,9.0,7.0,6.0,2.0,4.0,2.0,15.0,20.0,2.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,11/12/12,00:00,Nice,Rennes,1.0,0.0,H,0.0,0.0,D,11.0,5.0,3.0,3.0,5.0,5.0,13.0,18.0,0.0,1.0,0.0,2.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,11/12/12,00:00,Valenciennes,Paris SG,0.0,4.0,A,0.0,1.0,A,10.0,20.0,1.0,9.0,7.0,2.0,12.0,6.0,1.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,12/12/12,00:00,Ajaccio,Reims,2.0,0.0,H,1.0,0.0,H,11.0,17.0,3.0,4.0,6.0,10.0,18.0,8.0,3.0,0.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,12/12/12,00:00,Bastia,Marseille,1.0,2.0,A,0.0,1.0,A,11.0,16.0,3.0,6.0,0.0,9.0,13.0,25.0,3.0,2.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,12/12/12,00:00,Brest,Montpellier,1.0,2.0,A,1.0,1.0,D,7.0,19.0,3.0,7.0,2.0,9.0,16.0,16.0,1.0,1.0,0.0,0.0,12-13,11-12,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
